line,text,uniqueID
1647,do you think putting the treadmill right,ep116
1650,over here we can open the windows get,ep116
1653,some fresh air,ep116
1656,having a move-in-ready house was just,ep116
1659,perfect it was what I had always wanted,ep116
1662,there's just so much that fits here okay,ep116
1665,the last one putting your own stamp on a,ep116
1668,house doesn't mean that you have to,ep116
1671,totally get it you can repaint the walls,ep116
1674,or change the flooring and our bedroom,ep116
1677,and still call it your own okay this,ep116
1680,one's looking a little too peachy for me,ep116
1683,so far I've cut down on the commute a,ep116
1686,half hour going to work and a half hour,ep116
1689,going home so that means one hour more,ep116
1692,for a family time when I'm here I don't,ep116
1695,want to leave I feel at peace it's,ep116
1698,tranquil it's the good life,ep116
1701,you,ep116
12,[Music],ep117
15,I'm already starting to feel the island,ep117
18,vibe at home right,ep117
21,Lynette's quit her job and her son's off,ep117
24,to college so she's leaving California,ep117
27,to find her paradise on Grand Bahama,ep117
30,Island free and single I really want to,ep117
33,get back in touch with the adventurous,ep117
36,Lynette report Grand Bahama her local,ep117
39,friend Susan will be there to keep her,ep117
42,in check you want all this fancy stuff,ep117
45,but you also have to be able to afford,ep117
48,him I might be interested in going well,ep117
51,not really I would really like less less,ep117
54,worn and dingy uh that's not a good,ep117
57,business decision what does it cost to,ep117
60,air-condition this place I think Susan,ep117
63,needs to call in sick tomorrow,ep117
66,[Music],ep117
69,welcome how are you good thank you I was,ep117
72,born and raised in Lodi California but,ep117
75,I'm truly a risk taker I've lived and,ep117
78,traveled all over the world I lived in,ep117
81,Grand Bahama for a few years then moved,ep117
84,back to California to raise my son,ep117
87,now he's off to college and I've left a,ep117
90,relationship so I'm free and single and,ep117
93,looking forward to getting back to the,ep117
96,island because I love it I'm an active,ep117
99,and outdoorsy person but while I was in,ep117
102,California I got away from that a little,ep117
105,took a corporate job which is not really,ep117
108,my thing,ep117
111,so I'm moving back to the Bahamas and,ep117
114,I'm going to do my graphic arts awesome,ep117
117,and we're gonna get to do this together,ep117
120,she'll be reconnecting with old friends,ep117
123,Susan for guidance,ep117
126,she's very level-headed and I tend to,ep117
129,get a little bit I just want to do all,ep117
132,of the things I wasn't able to do when I,ep117
135,was here before I quit my job in,ep117
138,California to move to the Bahamas now,ep117
141,I'm gonna be living off of my savings I,ep117
144,want to look after all the things that,ep117
147,really make me feel happy I really want,ep117
150,to get back in touch with the,ep117
153,adventurous Lynette but there's a lot at,ep117
156,stake with my move because I'm starting,ep117
159,my own business that's freelance graphic,ep117
162,design so if that doesn't fly I'm in big,ep117
165,trouble,ep117
168,Grand Bahama is the Bahamas most,ep117
171,northern Island and it's the closest,ep117
174,major island to the US there are a lot,ep117
177,of reasons why people are drawn to,ep117
180,living on Grand Bahama no income tax no,ep117
183,property tax beautiful weather,ep117
186,all throughout the year and very,ep117
189,friendly people we've had a couple of,ep117
192,hurricanes and that damaged our economy,ep117
195,that presents an opportunity for,ep117
198,purchases and for renters alike what are,ep117
201,my aspirations I'm looking for a,ep117
204,three-bedroom or one to two bedrooms for,ep117
207,affordability we'll see and I really,ep117
210,wanted to be on the canal because I like,ep117
213,to stand up paddleboard I'm also looking,ep117
216,for a place that's bright and airy open,ep117
219,concept with a nice kitchen checks to,ep117
222,entertain I would love to have a nice,ep117
225,yard that has a lot of greenery and as,ep117
228,lush move-in-ready real nice so I don't,ep117
231,have to do anything with it though,ep117
234,and if it needs a little bit of work,ep117
237,it's not the worst thing slap a coat of,ep117
240,paint on there and good as new I didn't,ep117
243,come here to fix up a place Wow you also,ep117
246,want to be able to eat my budget is,ep117
249,"2,200 US dollars per month",ep117
252,however I might be interested in going,ep117
255,whether that's not really Lynette,ep117
258,brought her friend Susan most of the,ep117
261,time it's a good idea it's my job to,ep117
264,keep her in line she tends to get a,ep117
267,little out there and woowoo so I'm,ep117
270,keeping her you know on the straight and,ep117
273,narrow so let's see how this works out,ep117
276,enos starting a search by showing,ep117
279,Lynette a place on the water this fits,ep117
282,our wishlist but perhaps not the budget,ep117
285,this is the two beds,ep117
288,Chuba beautifully furnished but the best,ep117
291,part is this is canal font and beach fun,ep117
294,but it looks a little apartment complex,ep117
297,II so what are they asking for this,ep117
300,place the asking price is twenty-five,ep117
303,hundred US dollars trust me you're gonna,ep117
306,love it let's just go see it it scares,ep117
309,me but I will take a look yeah we'll,ep117
312,just be looking well here you are that,ep117
315,future is bright and open and it's quite,ep117
318,big but it might be a little bit too,ep117
321,white it doesn't have the stainless,ep117
324,steel that you wanted I feel like you,ep117
327,could do surgeries right here in this,ep117
330,countertop yeah I feel like I'd be,ep117
333,cleaning and scrubbing this place all,ep117
336,the time to keep it nice and clean,ep117
339,what is this I would feel like I am,ep117
342,walking into a business meeting that's,ep117
345,not a dining room table,ep117
348,it's a conference table I guess you're,ep117
351,wondering why I've gathered you all here,ep117
354,today it's to convince me why I should,ep117
357,take this place for twenty five hundred,ep117
360,US dollars just as your financial,ep117
363,advisor it's not a good business,ep117
366,decision as your real estate agent let,ep117
369,"me show you why you'll be paying $2,500",ep117
372,look at this living room big sigh okay,ep117
375,right,ep117
378,open concept just like you wanted this,ep117
381,is a very nice space I like it yeah this,ep117
384,is genuine leather it'd be really,ep117
387,expensive you had to buy it fun here is,ep117
390,the master bedroom with all the big,ep117
393,views that's gorgeous,ep117
396,that's for sure yeah I like the decor in,ep117
399,here these white floors are gonna show,ep117
402,everything I think you're gonna be,ep117
405,cleaning all the time it's gonna make,ep117
408,you crazy I think Susan needs to call in,ep117
411,sick tomorrow let's keep moving,ep117
414,here is the just throw yeah nice and,ep117
417,bright,ep117
420,build a little hotel like kind of,ep117
423,sterile and you know what the elevator,ep117
426,door is right outside the window that's,ep117
429,not gonna do it all no privacy,ep117
432,look at this you Wow this is a beautiful,ep117
435,view now I see why this is twenty five,ep117
438,hundred dollars a month,ep117
441,yeah this view is incredible but it it,ep117
444,feels like an apartment building I,ep117
447,really wanted to feel like a home okay,ep117
450,and the furnishings well the living room,ep117
453,was nice but the kitchen was a little,ep117
456,bit well,ep117
459,dated for that price I think you should,ep117
462,really be getting you know the most,ep117
465,modern things that dining room table was,ep117
468,really that's gotta go and it was really,ep117
471,just way over her budget honestly the,ep117
474,biggest challenge is Susan definitely,ep117
477,you want all this fancy stuff but you,ep117
480,also have to be able to afford him this,ep117
483,is awesome it's really right on the,ep117
486,water it is all yes but it's at the very,ep117
489,top of your budget I need to find a,ep117
492,place that makes me happy well you also,ep117
495,need to find a place that you can afford,ep117
498,[Music],ep117
501,so awesome to be back so much Lynette is,ep117
504,ready to make the switch to island life,ep117
507,but only with some help from her friends,ep117
510,Susan I met Susan when I was living here,ep117
513,before she was actually my massage,ep117
516,therapist we became friends and do a lot,ep117
519,of things together but I moved back to,ep117
