start,uniqueID,text
343,ep168,"YEAH, THAT'S WHAT YOU'VE BEEN WANTIN'."
344,ep168,"OKAY, LET'S CHECK OUT THE KITCHEN."
345,ep168,HM... AS BIG.
346,ep168,HM... AS BIG.
347,ep168,NO... IT'S STILL NICE-SIZE.
348,ep168,"I LIKE THE CENTER ISLAND, WHICH I'VE ALWAYS WANTED."
349,ep168,AND I LIKE THE SEPARATE COOKTOP.
350,ep168,AND I LIKE THE SEPARATE COOKTOP.
351,ep168,"YEAH, THAT IS NICE."
352,ep168,"YEAH, THAT IS NICE."
353,ep168,AND IT'S A LOT BIGGER THAN THE KITCHEN WE HAVE NOW.
354,ep168,THAT'S FOR SURE.
355,ep168,THAT'S FOR SURE.
356,ep168,"MM-HMM. THE FAMILY ROOM, I THINK, IS MUCH BIGGER THAN THE OTHER HOUSE, AND I LIKE THE WAY IT'S SITUATED."
357,ep168,AND I LIKE THE WAY IT'S SITUATED.
358,ep168,"IT'S ELONGATED, WHICH MAKES IT NICE."
359,ep168,"IT'S ELONGATED, WHICH MAKES IT NICE."
360,ep168,"THERE'S MORE DEPTH, MORE SEPARATION FROM THE TWO ROOMS."
361,ep168,OKAY. RIGHT.
362,ep168,ALL RIGHT.
363,ep168,LET'S GO CHECK OUT THE BEDROOMS.
364,ep168,LET'S GO CHECK OUT THE BEDROOMS.
365,ep168,"OKAY. CAN'T WAIT TO SEE WHAT THE MASTER BATH LOOKS LIKE, 'CAUSE THE OTHER HOUSE, IT WAS AWESOME."
366,ep168,LOOK HOW OPEN THE STAIRS ARE.
367,ep168,YEAH IT REALLY...
368,ep168,IT'S VERY DRAMATIC.
369,ep168,IT'S A LOT DIFFERENT FROM THE OTHER HOME.
370,ep168,"YEAH, IT IS."
371,ep168,OKAY. HOPE THIS MASTER BEDROOM IS BIG.
372,ep168,"OH, THIS IS NOT BAD..."
373,ep168,"IT'S NOT AS BIG AS THE OTHER HOUSE, BUT IT'S REALLY A GOOD SIZE."
374,ep168,"AND IT'S GOT YOUR COLOR AGAIN, KAREN."
375,ep168,YOU KNOW WHAT...
376,ep168,ACCORDING TO THIS I THINK YOU CAN HAVE A DECK OFF OF THE MASTER BEDROOM.
377,ep168,THE OTHER HOUSE HAD A DECK.
378,ep168,I REALLY WOULD ENJOY THAT.
379,ep168,I REALLY WOULD ENJOY THAT.
380,ep168,"KAREN... AT THE BATHROOM, YOU GUYS."
381,ep168,"LOOK AT THE BATHROOM, YOU GUYS."
382,ep168,"OH, MY GOD..."
383,ep168,LOOK AT THIS!
384,ep168,"OH, MY GOD..."
385,ep168,LOOK AT THIS!
386,ep168,WOW! SO BIG YOU COULD HAVE A PARTY IN HERE.
387,ep168,IT'S SO BIG YOU COULD HAVE A PARTY IN HERE.
388,ep168,ABSOLUTELY. RIGHT...
389,ep168,CHECK THE TUB OUT.
390,ep168,"LET'S SEE IF IT FITS, YOU GUYS..."
391,ep168,TRY IT.
392,ep168,THERE'S ROOM FOR BOTH OF US.
393,ep168,THERE'S ROOM FOR BOTH OF US.
394,ep168,YOU THINK SO?
395,ep168,YOU THINK SO?
396,ep168,"YEAH, I THINK SO."
397,ep168,"YEAH, I THINK SO."
398,ep168,LET'S SEE.
399,ep168,LET'S SEE.
400,ep168,"(Suzanne) THE HUGE MASTER BATHROOM IS A BIG SELLING POINT FOR GREG, AND IT'S CLEAR THAT THE LARGE FAMILY ROOM APPEALS TO KAREN."
401,ep168,"SO FAR, THIS HOUSE IS EVERY BIT AS PERFECT AS THE OTHER HOUSE THEY LOVED, AND IT'S MUCH CLOSER TO THE LAKE."
402,ep168,THIS IS NICE.
403,ep168,THIS IS NICE.
404,ep168,"OH, WOW, THIS IS GREAT."
405,ep168,"OH, WOW, THIS IS GREAT."
406,ep168,THIS'LL WORK.
407,ep168,THIS'LL WORK.
408,ep168,"YEAH, I KNOW..."
409,ep168,I LOVE IT.
410,ep168,"YEAH, I KNOW..."
411,ep168,I LOVE IT.
412,ep168,"OKAY, LET'S CHECK OUT THE KIDS' ROOMS."
413,ep168,THIS IS CUTE.
414,ep168,THIS IS CUTE.
415,ep168,MM-HMM... A GOOD SIZE.
416,ep168,MM-HMM... A GOOD SIZE.
417,ep168,"YEAH, THERE'S ENOUGH ROOM."
418,ep168,MM-HMM. THIS IS...
419,ep168,"I THINK ABOUT THE SAME SIZE, SO THIS'LL WORK."
420,ep168,WE'LL HAVE TO LET THE KIDS PICK OUT THEIR OWN ROOMS.
421,ep168,"YOU GUYS, CHECK OUT THE LAUNDRY ROOM."
422,ep168,"KAREN, YOU WON'T HAVE TO GO UP AND DOWN STAIRS!"
423,ep168,THE KIDS'LL PICK UP THEIR CLOTHES AND PUT 'EM...
424,ep168,IN THE LAUNDRY ROOM...
425,ep168,IN THE LAUNDRY ROOM...
426,ep168,THERE YOU GO.
427,ep168,THERE YOU GO.
428,ep168,THAT WILL BE GREAT.
429,ep168,THAT WILL BE GREAT.
430,ep168,"OH, MY GOSH."
431,ep168,"OH, MY GOSH."
432,ep168,THE BATHROOM'S GREAT...
433,ep168,THERE'S TWO SINKS.
434,ep168,I LIKE THE SEPARATION BETWEEN THE TUB AND THE SINKS.
435,ep168,WHAT DO YOU GUYS THINK?
436,ep168,THERE'S A LOT OF COMPARISONS TO THINK ABOUT.
437,ep168,"OH, MY GOSH..."
438,ep168,"HERE WE GO AGAIN-- THIS HOUSE, THAT HOUSE THIS HOUSE, THAT HOUSE."
439,ep168,(Suzanne) LUCKILY IT'S NOT TOO LATE YET FOR THE COWELLS TO CHANGE THEIR MIND.
440,ep168,THE PAPERWORK ON THE FIRST HOUSE HASN'T BEEN COMPLETED.
441,ep168,BUT NOW IS THE MOMENT OF TRUTH...
442,ep168,WHICH HOUSE IS THE RIGHT ONE FOR THEM?
443,ep168,FIRST WE SEE WHAT LOTS ARE AVAILABLE WITH THE BUILDER.
444,ep168,THEN WE CAN...
445,ep168,THEN WE CAN...
446,ep168,'CAUSE THAT'S JUST AS IMPORTANT AS THE HOUSE.
447,ep168,'CAUSE THAT'S JUST AS IMPORTANT AS THE HOUSE.
448,ep168,"I'D LOVE TO BE BACK ON A CUL-DE-SAC AGAIN, ON A FLAT STREET, WHERE THE KIDS CAN PLAY BASKETBALL AND RIDE THEIR BIKES OUT IN THE FRONT STREET."
449,ep168,I DON'T KNOW...
450,ep168,I DON'T KNOW...
451,ep168,AND THE VIEW IS IMPORTANT.
452,ep168,AND THE VIEW IS IMPORTANT.
453,ep168,"THAT'LL HELP BE A DECIDING FACTOR, I THINK."
454,ep168,A VIEW WOULD BE NICE...
455,ep168,A VIEW WOULD BE NICE...
456,ep168,AND IF WE CAN GET A VIEW...
457,ep168,AND IF WE CAN GET A VIEW...
458,ep168,"OKAY, WELL, BEFORE WE GET TOO EXCITED I THINK WE SHOULD PROBABLY GO IN AND TALK TO THEM AND SEE WHAT THEY HAVE AVAILABLE."
459,ep168,"BECAUSE, IN THESE DIVISIONS HERE-- THE SUBDIVISIONS-- SOMETIMES THE LOTS MIGHT NOT BE AVAILABLE, WHAT YOU'RE LOOKING FOR..."
460,ep168,"THE CUL-DE-SAC, THE FLAT STREET..."
461,ep168,"SO LET'S GO IN, AND WE'LL GO TO THE SALES OFFICE AND TALK TO THEM AND SEE WHAT'S AVAILABLE."
462,ep168,AND TALK TO THEM AND SEE WHAT'S AVAILABLE.
463,ep168,ALL RIGHT.
464,ep168,ALL RIGHT.
465,ep168,'CAUSE I LIKE THE HOUSE...
466,ep168,"I LIKE THE FAMILY ROOM, I LOVE THE MASTER BATHROOM."
467,ep168,I LOVE THE MASTER BATHROOM.
468,ep168,"BUT I LIKE THE OTHER ONE, TOO."
469,ep168,"BUT I LIKE THE OTHER ONE, TOO."
470,ep168,"YEAH, I KNOW."
471,ep168,"YEAH, I KNOW."
472,ep168,"WELL, MAYBE THIS WILL BE A DECIDING FACTOR, WELL, MAYBE THIS WILL BE A DECIDING FACTOR, BECAUSE IF THERE'S NOTHING AVAILABLE..."
473,ep168,SO LET'S GO CHECK.
474,ep168,SO LET'S GO CHECK.
475,ep168,OKAY. WILL THE COWELLS FINALLY SETTLE ON THIS LAKEFRONT HOME...
476,ep168,OR WILL THEY BE LURED AWAY AGAIN?
477,ep168,FIND OUT WHEN HOUSE HUNTERS RETURNS.
478,ep168,♪♪ WELCOME BACK TO HOUSE HUNTERS.
479,ep168,"AFTER A LENGTHY SEARCH, GREG AND KAREN COWELL HAVE DECIDED TO BUY A NEWLY CONSTRUCTED HOME."
480,ep168,"BUT AFTER TOURING MODEL HOUSES IN TWO SEPARATE HOUSING DEVELOPMENTS, THE COWELLS ARE TORN."
481,ep168,INITIALLY THE FAMILY FOUND A MODEL HOME WITH A FLOOR PLAN THAT INCLUDED A SPACIOUS KITCHEN AND A GREAT MASTER BEDROOM.
482,ep168,BUT THEN THEY STUMBLED UPON A MODEL IN A DIFFERENT DEVELOPMENT WHICH HAD AN EVEN BETTER FAMILY ROOM AND A LOCATION MUCH CLOSER TO A LAKE THE FAMILY LOVES.
483,ep168,"IN THE END, THEY DECIDED THAT IF A DESIRABLE LOT NEAR THE LAKE WAS AVAILABLE, THEY'D CALL A HALT TO THEIR PURCHASE OF THE FIRST HOUSE AND BEGIN THE PROCESS OF BUYING THE SECOND HOUSE."
484,ep168,"DURING A VISIT TO THE DEVELOPER'S OFFICE, THE COWELLS GET THE NEWS."
485,ep168,THERE'S ONE LOT STILL AVAILABLE ON A CUL-DE-SAC OVERLOOKING THE LAKE.
486,ep168,"WELL, WE HAVE TO GO CHECK IT OUT...."
487,ep168,LET'S GO CHECK IT OUT.
488,ep168,"WELL, WE HAVE TO GO CHECK IT OUT...."
489,ep168,LET'S GO CHECK IT OUT.
490,ep168,WE DO...
491,ep168,WE DO...
492,ep168,THIS IS SO EXCITING...
493,ep168,"I CAN'T EVEN BELIEVE IT, YOU GUYS."
494,ep168,THIS IS SO EXCITING...
495,ep168,"I CAN'T EVEN BELIEVE IT, YOU GUYS."
496,ep168,"YES, DEFINITELY."
497,ep168,"YES, DEFINITELY."
498,ep168,EVERYTHING HAPPENS FOR A REASON.
499,ep168,YOU'RE RIGHT.
500,ep168,YOU'RE RIGHT.
501,ep168,LET'S HURRY.
502,ep168,LET'S HURRY.
503,ep168,(Suzanne) THE HOUSE ON THIS LOT IS THE MODEL THE COWELLS WANTED.
504,ep168,AND THE HOME IS MUCH CLOSER TO COMPLETION THAN THE FIRST HOUSE THEY WERE CONSIDERING.
505,ep168,WOW! IS A GREAT LOT.
506,ep168,THIS IS A GREAT LOT.
507,ep168,THIS IS GREAT!
508,ep168,I LOVE THE COLORS.
509,ep168,I LOVE THE COLORS.
510,ep168,"I DO, TOO."
511,ep168,"I DO, TOO."
512,ep168,AND THE BRICKWORK...
513,ep168,THIS'LL WORK OUT...
514,ep168,YA LIKE IT?
515,ep168,THIS'LL WORK OUT...
516,ep168,YA LIKE IT?
517,ep168,I THINK THIS IS IT...
518,ep168,I LOVE IT.
519,ep168,I THINK THIS IS IT...
520,ep168,I LOVE IT.
521,ep168,FINALLY... RIGHT...
522,ep168,WE'RE HOMEOWNERS!
523,ep168,FINALLY... RIGHT...
524,ep168,WE'RE HOMEOWNERS!
525,ep168,GREAT! TWO MONTHS LATER THE LAKEFRONT HOME IS COMPLETE...
526,ep168,AND SO IS THE COWELLS' MOVE.
527,ep168,"THOUGH THEIR SEARCH TOOK SOME TIME AND A COUPLE OF UNEXPECTED TWISTS, THE END IS EVEN BETTER THAN THEY HAD HOPED FOR."
528,ep168,(Karen) THE PAINT COLORS AND THE FURNITURE AND THE DéCOR OF THE HOUSE...
529,ep168,I THINK WHAT WE'VE ENVISIONED HAS COME TO FRUITION.
530,ep168,WE'RE REALLY HAPPY WITH EVERYTHING WE'VE DONE SO FAR.
531,ep168,"(Suzanne) THE NEW KITCHEN HAS ALL THE SPACE THAT THE COWELLS WANTED, AND THEY'VE BEEN ABLE TO ADD THEIR OWN CUSTOM EXTRAS."
532,ep168,CABINETRY AND EVERYTHING'S COMIN' TOGETHER...
533,ep168,"WE BUILT IN A DRY BAR, WHICH IS VERY NICE."
534,ep168,FOR OUR WINE.
535,ep168,"AND FOR THE 40-INCH TELEVISION WE'VE DONE SOME CUSTOM CABINETRY, AND WE'RE GONNA PUT A STEREOSYSTEM IN THAT."
536,ep168,(Suzanne) UPSTAIRS THERE'S PLENTY OF ROOM FOR DAY-TO-DAY LIVING.
537,ep168,(Karen) WE LOVE OUR BEDROOM...
538,ep168,IT'S BIGGER THAN THE PREVIOUS HOUSE.
539,ep168,IT'S BIGGER THAN THE PREVIOUS HOUSE.
540,ep168,YES. LOVE HAVING THE DECK.
541,ep168,"WE HAVEN'T HAD A CHANCE TO TOTALLY UTILIZE IT, BECAUSE WE DON'T HAVE FURNITURE OUT THERE YET."
542,ep168,BUT WE HAVE...
543,ep168,"EVERY MORNING WE WAKE UP TO THE VIEW, AND EVERY NIGHT WE GO TO SLEEP WITH THE LIGHTS OF THE CITY BELOW US."
544,ep168,AND WHO COULD NOT LOVE THE BATHROOM?
545,ep168,"I MEAN, IT'S WONDERFUL."
546,ep168,"I MEAN, IT'S WONDERFUL."
547,ep168,WE CALL IT OUR SIXTH BEDROOM.
548,ep168,WE CALL IT OUR SIXTH BEDROOM.
549,ep168,"PEOPLE SAY THEIR LIVING ROOM IS THE SIZE OF OUR BATHROOM, BUT WE LOVE IT, YOU KNOW, IT'S WONDERFUL."
550,ep168,"(Suzanne) FOR THE COWELLS, DECORATING THE NEW HOME IS A FULL-FAMILY AFFAIR."
551,ep168,(Greg) RYAN AND KATIE HAVE HAD A LOT OF INPUT IN THEIR INDIVIDUAL ROOMS OVER THE PAST FEW MONTHS.
552,ep168,"THEY'VE LOOKED AT THEIR BOOKS AND THEIR SPORT MAGAZINES, AND PICKED AND CHOOSED THE COLOR SCHEMES THAT THEY WANTED."
553,ep168,AND SO THEY'VE HAD DEFINITELY A LOT OF INPUT.
554,ep168,"PLUS, WE'VE HAD A LITTLE BIT OF OUR OWN INPUT IN THERE, PLUS, WE'VE HAD A LITTLE BIT OF OUR OWN INPUT IN THERE, YEAH."
555,ep168,YEAH. KEEP IT AS CONSERVATIVE AS POSSIBLE.
556,ep168,"(Suzanne) WITH ALMOST ALL THE ROOMS SETTLED INTO, THERE IS ONE THAT IS STILL LEFT TO BE DONE."
557,ep168,RIGHT NOW THE LIVING ROOM IS EMPTY.
558,ep168,IT HAS A TABLE AND A MIRROR AND A BIG TREE IN IT.
559,ep168,BUT OUR PLAN IS TO PUT A BABY GRAND IN THERE AND A COUCH AND JUST THE TABLE.
560,ep168,"MAYBE A LITTLE OTTOMAN OR SOMETHING, BUT VERY SIMPLE..."
561,ep168,THE FOCUS IS REALLY GONNA BE THE PIANO.
562,ep168,IS THIS BEFORE OR AFTER THE LANDSCAPING?
563,ep168,IT GUESS IT'S AFTER THE LANDSCAPING.
564,ep168,"(Suzanne) THERE'S STILL SOME WORK LEFT TO DO, BUT ON THE WHOLE THE COWELLS HAVE SETTLED NICELY INTO THEIR NEW HOME AND THEIR NEW NEIGHBORHOOD."
565,ep168,THE ADJUSTMENT FOR THE KIDS HAS BEEN MINIMAL.
566,ep168,"THE WERE REALLY WORRIED ABOUT HAVING TO CHANGE SCHOOLS, ET CETERA, AND THEY'VE MADE FRIENDS ALREADY."
567,ep168,SO THAT'S BEEN REALLY GREAT FOR THEM.
568,ep168,IT'S BEEN REALLY MINIMAL ADJUSTMENT.
569,ep168,AND THEY STAYED IN THE SAME SCHOOLS AND JUST MADE MORE FRIENDS.
570,ep168,"THE COWELLS FACED A TOUGH CHOICE WHEN THEY FOUND NOT ONE, BUT TWO GREAT HOMES."
571,ep168,"BUT AFTER EXPLORING ALL THEIR OPTIONS, KAREN AND GREG MADE SURE THAT THEIR DECISION WAS THE RIGHT ONE."
572,ep168,AND NOW THE FAMILY FEELS RIGHT AT HOME.
573,ep168,I'M SUZANNE WHANG.
574,ep168,THANKS FOR WATCHING.
575,ep168,"Captioning provided by Scripps Networks, Inc."
576,ep168,"Captioned by Closed Captioning Services Inc, Grand Rapids, MI."
577,ep168,♪♪
640,ep168,WELCOME TO
1,ep169,HOUSE HUNTERS.
2,ep169,I'M SUZANNE WHANG.
3,ep169,EVER SINCE DR.
4,ep169,"MIMI GREENBERG RETIRED, SHE HAS PUT HER ENERGY INTO FULFILLING LIFETIME DREAMS."
5,ep169,"SO FAR, THIS HAS MEANT TRAVELING ALL OVER THE WORLD."
6,ep169,"BUT MIMI HAS ANOTHER DREAM, AND THAT ONE IS TO LIVE EVERY DAY WITH AN OCEAN VIEW OF HER OWN."
7,ep169,JOIN US AS MIMI SEARCHES FOR A HOME THAT WILL GIVE HER THE VIEW SHE LONGS FOR...
8,ep169,NEXT ON HOUSE HUNTERS.
9,ep169,♪♪ MIMI GREENBERG WORKED FOR MANY YEARS AS A PSYCHOLOGIST IN PRIVATE PRACTICE.
10,ep169,HER CAREER LEFT LITTLE TIME FOR HOBBIES LIKE GARDENING AND TRAVEL.
11,ep169,BUT MIMI HAS BEEN MAKING UP FOR IT EVER SINCE HER EARLY RETIREMENT A FEW YEARS AGO.
12,ep169,NOW SHE SPENDS ALMOST HALF HER TIME TRAVELING.
13,ep169,"(Mimi) I'VE BEEN TO FRANCE QUITE A FEW TIMES, UM, BUT I LIKE COUNTRIES WHERE THERE'S GREAT FOOD, UM, ART, AND UM, JUST A GENERAL APPRECIATION FOR THE FINE ARTS."
14,ep169,"(Suzanne) WHEN SHE'S NOT ON THE ROAD, MIMI LIVES IN A HIGH-RISE URBAN CONDOMINIUM."
15,ep169,SHE SHARES HER HOME WITH ONE CAT NAMED CAPPUCCINO AND ANOTHER ONE NAMED LATTE.
16,ep169,"THE CONDO IS FULL OF ANTIQUES, BUT MIMI DIDN'T GET THEM ON HER TRAVELS."
17,ep169,"AS MUCH AS SHE LOVES BEAUTIFUL THINGS, HER TRIPS ARE MEANT TO BE ADVENTURES, NOT SHOPPING EXPEDITIONS."
18,ep169,(Mimi) THE FURNISHINGS IN MY HOME HAVE ALMOST NOTHING TO DO WITH MY TRAVELS.
19,ep169,WHAT I BRING BACK FROM MY TRAVELS ARE EDIBLES.
20,ep169,HA-HA! THIS HAPPY WANDERER DOESN'T PLAN TO STOP TRAVELING ANYTIME SOON.
21,ep169,BUT MIMI IS FACING A CHALLENGE THAT IMPACTS JUST ABOUT EVERY ASPECT OF HER LIFE.
22,ep169,"MIMI HAS MULTIPLE SCLEROSIS, A DISORDER THAT AFFECTS BOTH HER BALANCE AND HER MOBILITY."
23,ep169,IT IS SOMETHING THAT MIMI MUST TAKE INTO CONSIDERATION WHETHER AT HOME OR ABROAD.
24,ep169,SHE HAS MODIFIED HER CURRENT CONDOMINIUM IN WAYS THAT MAKE GETTING AROUND EASIER.
25,ep169,"FOR INSTANCE, THIS HANDICAP-ACCESSIBLE BATHROOM WAS ONCE A CLOSET AND A HALF BATH."
26,ep169,THE MODIFICATIONS MIMI HAS MADE TO HER CONDO MAKE IT A COMFORTABLE PLACE TO CALL HOME.
27,ep169,"BUT IRONICALLY, HER HOME'S BEST FEATURE IS ALSO THE ONE SHE WANTS TO CHANGE."
28,ep169,(Mimi) WHAT I LIKE MOST ABOUT THE SPACE THAT I'M IN IS THERE'S A FABULOUS VIEW OF THE HILLS.
29,ep169,"AND EVEN THOUGH I DON'T GO OUTSIDE, UM, MANY DAYS, AT LEAST I FEEL LIKE I'M OUT THERE WITH THE VIEW."
30,ep169,"(Suzanne) AS MUCH AS MIMI ENJOYS SEEING MOUNTAINS, SHE HAS ALWAYS DREAMED OF LIVING NEAR THE OCEAN, AND NOW WANTS TO EXPLORE THE POSSIBILITY OF REPLACING THIS VIEW WITH ONE OF CRASHING SURF."
31,ep169,"BUT FOR MIMI, FINDING A NEW PLACE TO LIVE ISN'T AS SIMPLE AS FINDING THE PERFECT OCEAN VIEW."
32,ep169,"BECAUSE OF HER DISABILITY, SHE NEEDS A CONDO THAT IS FREE OF STAIRS, WITH HALLWAYS WIDE ENOUGH FOR HER SCOOTER."
33,ep169,SHE ALSO NEEDS A LITTLE ASSISTANCE FROM TIME TO TIME.
34,ep169,"LIVING IN A FULL-SERVICE BUILDING NEAR A BUSINESS DISTRICT IS ALL-IMPORTANT, BECAUSE IT ENABLES MIMI TO STAY INDEPENDENT."
35,ep169,"(Mimi) I CAN TAKE MY SCOOTER AND SCOOT TO THE SUPERMARKET, TO THE MOVIES, TO VIRTUALLY ANYTHING THAT I MIGHT WANT TO DO."
36,ep169,SO I CAN BE INDEPENDENT AND TAKE CARE OF MYSELF AND MY NEEDS.
37,ep169,"(Suzanne) IF MIMI MOVES, IT MUST BE TO A BUILDING THAT'S CLOSE TO A COMMERCIAL AREA AND TO A PLACE THAT IS OR CAN BE MADE DISABILITY FRIENDLY."
38,ep169,(Mimi) I WOULD LOVE A SPACE THAT SOME OTHER PERSON WHO HAD NEEDS SIMILAR TO MINE BUILT OUT THE SPACE.
39,ep169,THAT'S NOT VERY LIKELY TO HAPPEN.
40,ep169,"THEN MY NEXT CHOICE WOULD BE JUST GIVE ME AN EMPTY ROOM, RAW SQUARE FOOTAGE, AND LET ME WORK WITH A CONTRACTOR OR AN ARCHITECT WHO WILL BUILD IT OUT TO MY NEEDS."
41,ep169,(Suzanne) MIMI GREENBERG REALIZES THAT FINDING A PLACE THAT CAN BE ADAPTED TO HER NEEDS AND HAS A FABULOUS OCEAN VIEW WILL BE A CHALLENGE.
42,ep169,BUT SHE FACES CHALLENGES EVERY DAY AND WELCOMES THIS ONE.
43,ep169,"LIFE IF FINITE, AND THIS IS AN OPPORTUNITY TO GO AND LIVE AT THE OCEAN."
44,ep169,"(Suzanne) WHEN WE COME BACK, WILL MIMI SEE A SPOT ON THE BEACH THAT'S RIGHT FOR HER?"
45,ep169,(Mimi) LOOK AT THE VIEW--YOU'VE GOT BUILDINGS OVER THERE.
46,ep169,♪♪ WELCOME BACK TO HOUSE HUNTERS.
47,ep169,MIMI GREENBERG HAS SPENT MUCH OF HER RETIREMENT IN SEARCH OF ADVENTURE.
48,ep169,"WHEN NOT AT HOME, SHE MIGHT BE SEARCHING FOR A GREAT MEAL IN PARIS OR A SUNNY BEACH ALONG THE COAST OF MEXICO."
49,ep169,BUT MIMI HAS MULTIPLE SCLEROSIS AND MAY SOMEDAY HAVE TO CUT BACK ON HER TRAVELS.
50,ep169,"SO SHE'S DECIDED TO LOOK FOR A NEW HOME, ONE THAT WILL COMBINE THE ADVANTAGES OF CITY LIVING WITH A BEAUTIFUL VIEW OF THE SEA."
51,ep169,"HELPING HER FIND THAT IS REALTOR GLORIA HICKS, WHO SPECIALIZES IN HOUSING FOR THE PHYSICALLY CHALLENGED AND IS WELL AWARE OF MIMI'S SPECIAL NEEDS."
52,ep169,"(Gloria) WE NEED TO HAVE HER SAFE, WE NEED TO HAVE SOMEBODY THERE HELP HER, WE NEED FOR HER TO BE ABLE TO GET INTO A BATHROOM AND INTO A SHOWER AND NOT RUN INTO THINGS AND HAVE TO BACK IN AND OUT."
53,ep169,"UM, IT'S THINGS THAT MOST PEOPLE DON'T EVEN TAKE INTO CONSIDERATION, BECAUSE THEY DON'T HAVE TO."
54,ep169,"(Suzanne) BUT GLORIA ALSO UNDERSTANDS THAT FOR MIMI GREENBERG, FINDING A NEW HOME MEANS MUCH MORE THAN JUST MEETING HER PHYSICAL NEEDS."
55,ep169,MIMI'S CURRENT HOME DOES THAT.
56,ep169,NOW GLORIA IS TRYING TO HELP MIMI MAKE HER DREAM TO LIVE AT THE BEACH COME TRUE.
57,ep169,MIMI AND GLORIA ARE SETTING OUT TODAY TO SEE IF THEY CAN FIND A FULL-SERVICE BUILDING THAT ALSO OFFERS THE MAGNIFICENT OCEAN VIEW MIMI IS LOOKING FOR.
58,ep169,"BECAUSE SHE HAS A FAMILY WHO IS WHEELCHAIR-BOUND, GLORIA OWNS A VAN WITH A LIFT."
59,ep169,THIS MAKES HOUSE HUNTING MUCH EASIER FOR MANY OF HER CLIENTS.
60,ep169,"THE FIRST CONDOMINIUM THE WOMEN PLAN TO TOUR IS IN A BUILDING THAT HAS NO STEPS IN FRONT OF ITS ENTRANCE, AND DOES HAVE AROUND- THE-CLOCK SECURITY."
61,ep169,SO FAR SO GOOD.
62,ep169,"IT'S BEAUTIFUL, MIMI."
63,ep169,"YEAH, IT'S A NICE, CLEAN BUILDING."
64,ep169,"'KAY, 804..."
65,ep169,"THAT'S US, LET'S TRY IT OUT."
66,ep169,"(Gloria) WOW, CHECK OUT THIS VIEW."
67,ep169,"NOW MIMI, IS THIS WHAT WE'RE LOOKING FOR?"
68,ep169,"YEP, IT'S GORGEOUS."
69,ep169,IT IS OUTSTANDING.
70,ep169,"AND YOU KNOW, THE COLORS OF THIS ROOM ARE LIKE THE COLORS OUTSIDE, AREN'T THEY?"
71,ep169,"YEAH, THIS IS REALLY BEAUTIFUL."
72,ep169,AND WHAT I REALLY LIKE IS THE ACTION ON THE BEACH.
73,ep169,YEP. LET'S CHECK OUT THE OTHER ROOMS.
74,ep169,OKAY. THIS IS YOUR GUEST...
75,ep169,IT'S NICE...
76,ep169,BEAUTIFUL CABINETS.
77,ep169,OH... THE GUEST BATHROOM.
78,ep169,"YEAH, AND IT'S NICE AND WIDE HERE, TOO, SWEETIE."
79,ep169,"YEAH, OKAY."
80,ep169,NICE AND SPACIOUS.
81,ep169,"WELL, IT'S SMALL, BUT FINE FOR A GUEST BATH."
82,ep169,"NOW THIS IS YOUR GUEST BEDROOM, SECOND ONE."
83,ep169,"UM, YA GOT, AGAIN, A NICE VIEW."
84,ep169,"GREAT FOR VISITORS, THEY WOULD LOVE THAT."
85,ep169,"YEAH. LIKE THE VIEW, BUT THE ROOM IS SO SMALL."
86,ep169,"I'M WONDERING IF IT'S POSSIBLE TO TAKE THIS WALL DOWN, IF ON THE OTHER SIDE, THERE'S SOMEPLACE TO BUILD OUT TO."
87,ep169,"PROB'LY SO, SWEETIE."
88,ep169,LET'S CHECK IT OUT.
89,ep169,"OKAY. RIGHT, SO THIS IS THE WALL..."
90,ep169,IS THIS A LOAD-BEARING WALL?
91,ep169,"UH-UH, SWEETIE, UH-UH."
92,ep169,THIS IS JUST...
93,ep169,YOU COULD EASILY TAKE THIS DOWN.
94,ep169,OKAY. THEN...
95,ep169,"OH, IT'D BE A FABULOUS SUITE, WOULDN'T IT?"
96,ep169,"WELL, IT WOULD BE A NICE-SIZE ROOM."
97,ep169,BUT LOOK...
98,ep169,LOOK AT THE VIEW.
99,ep169,YOU'VE GOT BUILDINGS OVER THERE.
100,ep169,"AND THAT'S NOT WHAT WE WANT, IS IT?"
101,ep169,"OKAY, THAT'S ONE SMALL NEGATIVE..."
102,ep169,"WELL, A BIG NEGATIVE FOR ME..."
103,ep169,"A BIG NEGATIVE, OKAY, HA-HA-HA!"
104,ep169,"ALL RIGHT, LET'S CHECK THIS PART OUT."
105,ep169,THIS IS--FOR US AS PRETTY LADIES--THIS IS VERY IMPORTANT.
106,ep169,"MMM, GOOD CLEARANCE HERE."
107,ep169,"OH, BUT WE GOT A PROBLEM."
108,ep169,THAT'S NOT GONNA WORK FOR YOU.
109,ep169,"WELL, ALL RIGHT."
110,ep169,LET'S THINK THIS THROUGH.
111,ep169,"'KAY. BECOMES THE ROLL- IN SHOWER, GET RID OF THE TUB, THE JACUZZI."
112,ep169,"ON THE FAR SIDE IS THE COMMODE, RIGHT?"
113,ep169,YOU GOT IT!
114,ep169,"OKAY, ALL RIGHT."
115,ep169,"WELL, THAT GIVES ME A NICE ROLL-IN SHOWER."
116,ep169,HOW MUCH DO YOU THINK IT'S GONNA COST TO REDO THIS BATHROOM?
117,ep169,"YOU'RE TALKIN' PROB'LY $6,000 TO $8,000."
